  -1.788269E+001   1.131016E-162   1.130566E-162   1.124135E-162   2.281589E-164   6.967199E-164   4.288531E-166
  -1.787900E+001   1.101716E-162   1.101278E-162   1.095013E-162   2.222448E-164   6.786675E-164   4.173846E-166
  -1.787532E+001   9.315036E-163   9.311327E-163   9.258361E-163   1.879040E-164   5.738105E-164   3.524430E-166
  -1.787163E+001   5.911003E-163   5.908650E-163   5.875039E-163   1.192305E-164   3.641139E-164   2.229426E-166
  -1.786795E+001   5.122920E-164   5.120880E-164   5.091750E-164   1.031847E-165   3.154253E-165   1.779717E-167
  -1.786426E+001  -6.992788E-163  -6.990004E-163  -6.950242E-163  -1.410821E-164  -4.307807E-164  -2.669009E-166
  -1.786058E+001  -1.580037E-162  -1.579408E-162  -1.570424E-162  -3.187517E-164  -9.733340E-164  -6.003463E-166
  -1.785690E+001  -2.481793E-162  -2.480805E-162  -2.466693E-162  -5.006523E-164  -1.528817E-163  -9.412731E-166
  -1.785321E+001  -3.295281E-162  -3.293969E-162  -3.275231E-162  -6.647435E-164  -2.029923E-163  -1.248414E-165
  -1.784953E+001  -3.911235E-162  -3.909678E-162  -3.887438E-162  -7.889852E-164  -2.409345E-163  -1.480501E-165
  -1.784584E+001  -4.220393E-162  -4.218712E-162  -4.194715E-162  -8.513369E-164  -2.599776E-163  -1.596267E-165
  -1.784216E+001  -4.113488E-162  -4.111850E-162  -4.088460E-162  -8.297585E-164  -2.533909E-163  -1.554444E-165
  -1.783847E+001  -3.481256E-162  -3.479870E-162  -3.460075E-162  -7.022095E-164  -2.144438E-163  -1.313765E-165
  -1.783479E+001  -2.214432E-162  -2.213550E-162  -2.200959E-162  -4.466498E-164  -1.364054E-163  -8.329626E-166
  -1.783110E+001  -2.037516E-163  -2.036704E-163  -2.025118E-163  -4.103902E-165  -1.254525E-164  -7.076885E-167
  -1.782742E+001   2.593603E-162   2.592570E-162   2.577823E-162   5.232477E-164   1.597732E-163   9.877564E-166
  -1.782373E+001   5.879166E-162   5.876825E-162   5.843395E-162   1.185991E-163   3.621631E-163   2.228452E-165
  -1.782005E+001   9.245206E-162   9.241525E-162   9.188955E-162   1.864951E-163   5.695087E-163   3.497723E-165
  -1.781636E+001   1.228394E-161   1.227905E-161   1.220920E-161   2.477874E-163   7.566910E-163   4.641968E-165
  -1.781268E+001   1.458759E-161   1.458178E-161   1.449884E-161   2.942510E-163   8.985912E-163   5.507584E-165
