    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    0.000000E+00    8.562597E-02    2.140649E-02
    2.379420-320    4.221297-320    2.140649E-02
    2.379420-320    4.031576-321    2.140649E-02
    1.000000E+00    0.000000E+00    2.140649E-02
    6.314609E-01    0.000000E+00    0.000000E+00
